timestamp,episode,step,reward,td_mean,td_var,loss,noise_std,latent_gap,alpha_t,gamma_t,c_t,model,seed
2026-06-27T09:32:13.912387+00:00,107,107,51.0,-1.3742231130599976,0.9750738143920898,0.6038594841957092,0.2,0.908163845539093,0.0,1.0,0.60721355676651,V1,0
2026-06-27T09:32:16.453425+00:00,108,108,18.0,-1.4724047183990479,0.9560942649841309,0.655539870262146,0.2,0.9010719060897827,0.0,1.0,0.6108000874519348,V1,0
2026-06-27T09:32:18.678033+00:00,109,109,42.0,-1.423442006111145,0.9309543371200562,0.6243698596954346,0.2,0.9013034701347351,0.0,1.0,0.6107129454612732,V1,0
2026-06-27T09:32:21.050120+00:00,110,110,18.0,-1.3580992221832275,0.9197989702224731,0.5877112746238708,0.2,0.8995378017425537,0.0,1.0,0.6116597652435303,V1,0
2026-06-27T09:32:23.398286+00:00,111,111,10.0,-1.2188260555267334,0.9749618768692017,0.5252819657325745,0.2,0.9168069362640381,0.0,1.0,0.6028809547424316,V1,0
2026-06-27T09:32:25.692669+00:00,112,112,23.0,-1.360996127128601,0.9535194635391235,0.5972791314125061,0.2,0.9061592817306519,0.0,1.0,0.6083396673202515,V1,0
2026-06-27T09:32:28.074551+00:00,113,113,19.0,-1.3555048704147339,0.9619227051734924,0.5955373048782349,0.2,0.9030138850212097,0.0,1.0,0.6099731922149658,V1,0
2026-06-27T09:32:29.975273+00:00,114,114,37.0,-1.3499082326889038,0.9119478464126587,0.5843585729598999,0.2,0.8976607322692871,0.0,1.0,0.6127129197120667,V1,0
2026-06-27T09:32:32.076648+00:00,115,115,22.0,-1.3789441585540771,0.9257125854492188,0.6030609011650085,0.2,0.8990731239318848,0.0,1.0,0.612007200717926,V1,0
2026-06-27T09:32:34.130672+00:00,116,116,24.0,-1.3137298822402954,0.8895092606544495,0.5621164441108704,0.20000000000000004,0.8995160460472107,0.0,1.0,0.6118031740188599,V1,0
2026-06-27T09:32:35.935207+00:00,117,117,24.0,-1.3911038637161255,0.9336873888969421,0.6133190989494324,0.20000000000000004,0.8990119099617004,0.0,1.0,0.6120865345001221,V1,0
2026-06-27T09:32:38.000069+00:00,118,118,15.0,-1.3593106269836426,0.9108819961547852,0.5908542275428772,0.2,0.8961591124534607,0.0,1.0,0.6135563850402832,V1,0
2026-06-27T09:32:40.248590+00:00,119,119,12.0,-1.3984261751174927,0.9593492150306702,0.6204712986946106,0.20000000000000004,0.9031912684440613,0.0,1.0,0.6099581718444824,V1,0
2026-06-27T09:32:42.614940+00:00,120,120,14.0,-1.3736059665679932,0.909243106842041,0.5992842316627502,0.2,0.8964213728904724,0.0,1.0,0.613453209400177,V1,0
2026-06-27T09:32:44.984590+00:00,121,121,14.0,-1.2710129022598267,0.8839951753616333,0.5409837365150452,0.2,0.8997865319252014,0.0,1.0,0.6117894649505615,V1,0
2026-06-27T09:32:47.382638+00:00,122,122,9.0,-1.2857856750488281,0.944598376750946,0.5565279722213745,0.2,0.9058084487915039,0.0,1.0,0.6087111234664917,V1,0
2026-06-27T09:32:49.472846+00:00,123,123,15.0,-1.4498825073242188,1.0004454851150513,0.6595755815505981,0.2,0.9006187915802002,0.0,1.0,0.611426830291748,V1,0
2026-06-27T09:32:51.736557+00:00,124,124,26.0,-1.2639727592468262,0.9411285519599915,0.5495002865791321,0.2,0.9012761116027832,0.0,1.0,0.6110817790031433,V1,0
